"","id_debate","ncat_eleccion","cat_pais","t_fecha","ncat_ronda","str_organizador","cat_organizador","cat_subtipoorg","n_strorganizador","n_catorganizador","dico_org_educ","dico_org_estado","dico_org_mmc","dico_org_mmp","dico_org_osc","nombres_organizadores","ncat_subtipov2","cat_tipoorgv2","ncat_tipoorg_ambito","ncat_tipoorg_visibilidad","cat_areaorg"
"483",280,2010,"Costa Rica",2009-09-22,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"484",281,2010,"Costa Rica",2010-01-28,1,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"485",282,2014,"Costa Rica",2013-10-24,1,"UNA Universidad Nacional de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UNA Universidad Nacional de Costa Rica","educ_publica","educ",4,1,"educacion"
"486",283,2014,"Costa Rica",2013-11-13,1,"CONARE Consejo Nacional de Rectores","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","CONARE Consejo Nacional de Rectores","educ_asoc_publica","educ",4,1,"educacion"
"487",284,2014,"Costa Rica",2014-01-05,1,"TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado","organismo_estado",1,1,"FALSE","TRUE","FALSE","FALSE","FALSE","TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado_electoral","estado",5,1,"estado"
"488",285,2014,"Costa Rica",2014-01-08,1,"UACA Universidad Autónoma de Centro América;Transparencia Internacional","educ;osc","instit_educ;org_internacional",2,2,"TRUE","FALSE","FALSE","FALSE","TRUE","UACA Universidad Autónoma de Centro América","educ_privada","educ",2,1,"educacion"
"489",285,2014,"Costa Rica",2014-01-08,1,"UACA Universidad Autónoma de Centro América;Transparencia Internacional","educ;osc","instit_educ;org_internacional",2,2,"TRUE","FALSE","FALSE","FALSE","TRUE","Transparencia Internacional","ong_internacional","osc",3,1,"internacional"
"490",286,2014,"Costa Rica",2014-01-12,1,"Multivision Canal 9","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Multivision Canal 9","tv_abierta_privada","mmc",2,3,"tv"
"491",287,2014,"Costa Rica",2014-01-15,1,"Extra TV","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Extra TV","tv_abierta_privada","mmc",2,3,"tv"
"492",288,2014,"Costa Rica",2014-01-19,1,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"493",289,2014,"Costa Rica",2014-01-27,1,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"494",290,2014,"Costa Rica",2014-09-03,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"495",291,2014,"Costa Rica",2014-01-23,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"496",292,2018,"Costa Rica",2017-11-02,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"497",293,2018,"Costa Rica",2017-11-02,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"498",294,2018,"Costa Rica",2018-03-22,2,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"499",295,2018,"Costa Rica",2018-01-07,1,"TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado","instit_educ",1,1,"FALSE","TRUE","FALSE","FALSE","FALSE","TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado_electoral","estado",5,1,"estado"
"500",296,2018,"Costa Rica",2018-03-25,2,"TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado","instit_educ",1,1,"FALSE","TRUE","FALSE","FALSE","FALSE","TSE Tribunal Supremo Electoral IFED (Costa Rica)","estado_electoral","estado",5,1,"estado"
"501",297,2018,"Costa Rica",2018-02-01,1,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"502",298,2018,"Costa Rica",2018-03-27,2,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"503",299,2018,"Costa Rica",2018-01-27,1,"Canal de Noticias de Amelia Rueda","mmc","periodista",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Canal de Noticias de Amelia Rueda","digital_privado","mmc",2,3,"grafico"
"504",300,2018,"Costa Rica",2018-01-30,1,"AMPrensa","mmc","medio_digital",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","AMPrensa","digital_privado","mmc",2,3,"grafico"
"505",301,2018,"Costa Rica",2018-01-30,1,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"506",302,2018,"Costa Rica",2018-01-25,1,"Extra TV","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Extra TV","tv_abierta_privada","mmc",2,3,"tv"
"507",303,2018,"Costa Rica",2018-03-19,2,"Extra TV","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Extra TV","tv_abierta_privada","mmc",2,3,"tv"
"508",304,2018,"Costa Rica",2017-10-18,1,"UNA Universidad Nacional de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UNA Universidad Nacional de Costa Rica","educ_publica","educ",4,1,"educacion"
"509",305,2018,"Costa Rica",2017-10-25,1,"Cámara de Comercio;LA REPÚBLICA;Universidad Latina de Costa Rica","osc;mmc;educ","org_empresaria;medio_gráfico;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Cámara de Comercio","asoc_empresaria","osc",1,1,"empresa"
"510",305,2018,"Costa Rica",2017-10-25,1,"Cámara de Comercio;LA REPÚBLICA;Universidad Latina de Costa Rica","osc;mmc;educ","org_empresaria;medio_gráfico;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","LA REPÚBLICA","grafico_privado","mmc",2,3,"grafico"
"511",305,2018,"Costa Rica",2017-10-25,1,"Cámara de Comercio;LA REPÚBLICA;Universidad Latina de Costa Rica","osc;mmc;educ","org_empresaria;medio_gráfico;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Universidad Latina de Costa Rica","educ_privada","educ",2,1,"educacion"
"512",306,2018,"Costa Rica",2017-01-18,1,"SINART","mmp","medios_publicos",1,1,"FALSE","FALSE","FALSE","TRUE","FALSE","SINART","tv_publica_abierta","mmp",5,3,"medios_publicos"
"513",307,2018,"Costa Rica",2018-03-26,2,"SINART","mmp","medios_publicos",1,1,"FALSE","FALSE","FALSE","TRUE","FALSE","SINART","tv_publica_abierta","mmp",5,3,"medios_publicos"
"514",308,2018,"Costa Rica",2018-01-29,1,"Radio Monumental;Noticias Monumental Canal 2","mmc","medio_privado",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Radio Monumental","radio_privada","mmc",2,3,"radios"
"515",308,2018,"Costa Rica",2018-01-29,1,"Radio Monumental;Noticias Monumental Canal 2","mmc","medio_privado",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Noticias Monumental Canal 2","tv_abierta_privada","mmc",2,3,"tv"
"516",309,2018,"Costa Rica",2018-03-21,2,"Radio Monumental;Noticias Monumental Canal 2","mmc","medio_privado",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Radio Monumental","radio_privada","mmc",2,3,"radios"
"517",309,2018,"Costa Rica",2018-03-21,2,"Radio Monumental;Noticias Monumental Canal 2","mmc","medio_privado",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Noticias Monumental Canal 2","tv_abierta_privada","mmc",2,3,"tv"
"518",310,2018,"Costa Rica",2017-07-20,1,"UCCAEP Unión Costarricense de Cámaras","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","UCCAEP Unión Costarricense de Cámaras","asoc_empresaria","osc",1,1,"empresa"
"519",311,2018,"Costa Rica",2018-02-28,2,"UCCAEP Unión Costarricense de Cámaras","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","UCCAEP Unión Costarricense de Cámaras","asoc_empresaria","osc",1,1,"empresa"
"520",312,2018,"Costa Rica",2018-03-05,2,"Radio Columbia;Colegio Federado de Ingenieros y Arquitectos","osc;mmc","radio;asoc_prof",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Radio Columbia","radio_privada","mmc",2,3,"radios"
"521",312,2018,"Costa Rica",2018-03-05,2,"Radio Columbia;Colegio Federado de Ingenieros y Arquitectos","osc;mmc","radio;asoc_prof",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Colegio Federado de Ingenieros y Arquitectos","asoc_prof","osc",1,1,"profesionales"
"522",313,2018,"Costa Rica",2018-03-06,2,"Universidad Latina de Costa Rica;Radio Columbia","educ;mmc","instit_educ;radio",2,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Universidad Latina de Costa Rica","educ_privada","educ",2,1,"educacion"
"523",313,2018,"Costa Rica",2018-03-06,2,"Universidad Latina de Costa Rica;Radio Columbia","educ;mmc","instit_educ;radio",2,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Radio Columbia","radio_privada","mmc",2,3,"radios"
"524",314,2018,"Costa Rica",2018-01-24,1,"Universidad Latina de Costa Rica;Radio Columbia","educ;mmc","instit_educ;radio",2,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Universidad Latina de Costa Rica","educ_privada","educ",2,1,"educacion"
"525",314,2018,"Costa Rica",2018-01-24,1,"Universidad Latina de Costa Rica;Radio Columbia","educ;mmc","instit_educ;radio",2,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Radio Columbia","radio_privada","mmc",2,3,"radios"
"526",315,2016,"Republica Dominicana",2016-04-18,1,"ANJE Asociación Nacional de Jóvenes Empresarios","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","ANJE Asociación Nacional de Jóvenes Empresarios","asoc_empresaria","osc",1,1,"empresa"
"527",316,1999,"El Salvador",1999-02-01,1,"Canal 12","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Canal 12","tv_abierta_privada","mmc",2,3,"tv"
"528",317,2014,"El Salvador",2014-01-12,1,"ASDER Asociación Salvadoreña de Radiodifusores","mmc","asoc_medios",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","ASDER Asociación Salvadoreña de Radiodifusores","asoc_medios","mmc",3,2,"asociaciones_medios"
"529",318,2019,"El Salvador",2018-12-16,1,"UES Universidad de El Salvador","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UES Universidad de El Salvador","educ_publica","educ",4,1,"educacion"
"530",319,2019,"El Salvador",2019-01-13,1,"ASDER Asociación Salvadoreña de Radiodifusores","mmc","asoc_medios",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","ASDER Asociación Salvadoreña de Radiodifusores","asoc_medios","mmc",3,2,"asociaciones_medios"
